sourceid,relation,targetid
DB00907,dr-di,D006330
DB00907,dr-di,D006331
DB00907,dr-di,D006332
DB00907,dr-di,D006333
DB00907,dr-di,D006345
DB00907,dr-di,D006417
DB00907,dr-di,D006463
DB00907,dr-di,D006470
DB00907,dr-di,D006471
DB00907,dr-di,D006501
DB00907,dr-di,D006556
DB00907,dr-di,D006934
DB00907,dr-di,D006947
DB00907,dr-di,D006948
DB00907,dr-di,D006965
DB00907,dr-di,D006966
DB00907,dr-di,D006970
DB00907,dr-di,D006973
DB00907,dr-di,D006974
DB00907,dr-di,D006976
DB00907,dr-di,D006987
DB00907,dr-di,D007003
DB00907,dr-di,D007008
DB00907,dr-di,D007022
DB00907,dr-di,D007035
DB00907,dr-di,D007037
DB00907,dr-di,D007172
DB00907,dr-di,D007174
DB00907,dr-di,D007232
DB00907,dr-di,D007235
DB00907,dr-di,D007239
DB00907,dr-di,D007249
DB00907,dr-di,D007319
DB00907,dr-di,D007410
DB00907,dr-di,D007431
DB00907,dr-di,D007511
DB00907,dr-di,D007565
DB00907,dr-di,D007634
DB00907,dr-di,D007674
DB00907,dr-di,D007676
DB00907,dr-di,D007683
DB00907,dr-di,D007752
DB00907,dr-di,D007859
DB00907,dr-di,D007964
DB00907,dr-di,D008133
DB00907,dr-di,D008171
DB00907,dr-di,D008180
DB00907,dr-di,D008569
DB00907,dr-di,D008581
DB00907,dr-di,D008881
DB00907,dr-di,D009069
DB00907,dr-di,D009102
DB00907,dr-di,D009120
DB00907,dr-di,D009122
DB00907,dr-di,D009127
DB00907,dr-di,D009128
DB00907,dr-di,D009133
DB00907,dr-di,D009157
DB00907,dr-di,D009202
DB00907,dr-di,D009203
DB00907,dr-di,D009205
DB00907,dr-di,D009325
DB00907,dr-di,D009336
DB00907,dr-di,D009357
DB00907,dr-di,D009395
DB00907,dr-di,D009410
DB00907,dr-di,D009421
DB00907,dr-di,D009422
DB00907,dr-di,D009436
DB00907,dr-di,D009459
DB00907,dr-di,D009468
DB00907,dr-di,D009503
DB00907,dr-di,D009771
DB00907,dr-di,D009886
DB00907,dr-di,D009901
DB00907,dr-di,D010019
DB00907,dr-di,D010146
DB00907,dr-di,D010190
DB00907,dr-di,D010195
DB00907,dr-di,D010211
DB00907,dr-di,D010259
DB00907,dr-di,D010291
DB00907,dr-di,D010292
DB00907,dr-di,D010538
DB00907,dr-di,D010554
DB00907,dr-di,D010787
DB00907,dr-di,D011014
DB00907,dr-di,D011041
DB00907,dr-di,D011183
DB00907,dr-di,D011248
DB00907,dr-di,D011297
DB00907,dr-di,D011317
DB00907,dr-di,D011507
DB00907,dr-di,D011595
DB00907,dr-di,D011596
DB00907,dr-di,D011605
DB00907,dr-di,D011618
DB00907,dr-di,D011654
DB00907,dr-di,D011693
DB00907,dr-di,D011695
DB00907,dr-di,D011782
DB00907,dr-di,D011928
DB00907,dr-di,D012019
DB00907,dr-di,D012021
DB00907,dr-di,D012120
DB00907,dr-di,D012131
DB00907,dr-di,D012164
DB00907,dr-di,D012206
DB00907,dr-di,D012559
DB00907,dr-di,D012640
DB00907,dr-di,D012678
DB00907,dr-di,D012735
DB00907,dr-di,D012769
DB00907,dr-di,D012770
DB00907,dr-di,D012798
DB00907,dr-di,D012848
DB00907,dr-di,D012852
DB00907,dr-di,D012893
DB00907,dr-di,D013035
DB00907,dr-di,D013064
DB00907,dr-di,D013226
DB00907,dr-di,D013276
DB00907,dr-di,D013345
DB00907,dr-di,D013375
DB00907,dr-di,D013575
DB00907,dr-di,D013610
DB00907,dr-di,D013616
DB00907,dr-di,D013617
DB00907,dr-di,D013651
DB00907,dr-di,D013921
DB00907,dr-di,D013923
DB00907,dr-di,D013924
DB00907,dr-di,D013927
DB00907,dr-di,D013981
DB00907,dr-di,D014103
DB00907,dr-di,D014202
DB00907,dr-di,D014456
DB00907,dr-di,D014474
DB00907,dr-di,D014549
DB00907,dr-di,D014652
DB00907,dr-di,D014657
DB00907,dr-di,D014693
DB00907,dr-di,D014786
DB00907,dr-di,D014839
DB00907,dr-di,D014987
DB00907,dr-di,D015267
DB00907,dr-di,D015427
DB00907,dr-di,D015428
DB00907,dr-di,D015431
DB00907,dr-di,D015746
DB00907,dr-di,D015835
DB00907,dr-di,D016055
DB00907,dr-di,D016171
DB00907,dr-di,D016491
DB00907,dr-di,D016584
DB00907,dr-di,D016757
DB00907,dr-di,D017093
DB00907,dr-di,D017109
DB00907,dr-di,D017114
DB00907,dr-di,D017116
DB00907,dr-di,D017180
DB00907,dr-di,D017202
DB00907,dr-di,D017379
DB00907,dr-di,D017563
DB00907,dr-di,D017880
DB00907,dr-di,D018487
DB00907,dr-di,D018754
DB00907,dr-di,D018771
DB00907,dr-di,D018908
DB00907,dr-di,D019584
DB00907,dr-di,D019954
DB00907,dr-di,D019956
DB00907,dr-di,D019957
DB00907,dr-di,D019964
DB00907,dr-di,D019966
DB00907,dr-di,D019970
DB00907,dr-di,D020018
DB00907,dr-di,D020246
DB00907,dr-di,D020300
DB00907,dr-di,D020301
DB00907,dr-di,D020422
DB00907,dr-di,D020521
DB00907,dr-di,D020964
DB00907,dr-di,D022124
DB00907,dr-di,D023341
DB00907,dr-di,D023921
DB00907,dr-di,D034381
DB00907,dr-di,D047928
DB00907,dr-di,D049188
DB00907,dr-di,D050197
DB00907,dr-di,D051437
DB00907,dr-di,D053609
DB00907,dr-di,D054058
DB00907,dr-di,D054138
DB00907,dr-di,D054537
DB00907,dr-di,D056486
DB00907,dr-di,D056784
DB00907,dr-di,D058186
DB00907,dr-di,D064420
DB01394,dr-di,D000014
DB01394,dr-di,D000505
DB01394,dr-di,D000544
DB01394,dr-di,D000647
DB01394,dr-di,D000740
DB01394,dr-di,D000749
DB01394,dr-di,D001002
DB01394,dr-di,D001145
DB01394,dr-di,D001259
DB01394,dr-di,D001855
DB01394,dr-di,D001927
DB01394,dr-di,D001930
DB01394,dr-di,D002779
DB01394,dr-di,D003072
DB01394,dr-di,D003967
DB01394,dr-di,D004211
DB01394,dr-di,D004244
DB01394,dr-di,D004417
DB01394,dr-di,D005221
DB01394,dr-di,D005759
DB01394,dr-di,D005767
DB01394,dr-di,D006073
DB01394,dr-di,D006261
DB01394,dr-di,D006470
DB01394,dr-di,D006528
DB01394,dr-di,D006948
DB01394,dr-di,D006973
DB01394,dr-di,D007010
DB01394,dr-di,D007249
DB01394,dr-di,D007410
DB01394,dr-di,D007565
DB01394,dr-di,D007674
DB01394,dr-di,D007859
DB01394,dr-di,D007970
DB01394,dr-di,D008103
DB01394,dr-di,D008107
DB01394,dr-di,D008569
DB01394,dr-di,D009101
DB01394,dr-di,D009102
DB01394,dr-di,D009133
DB01394,dr-di,D009135
DB01394,dr-di,D009212
DB01394,dr-di,D009325
DB01394,dr-di,D009336
DB01394,dr-di,D009369
DB01394,dr-di,D009422
DB01394,dr-di,D009436
DB01394,dr-di,D009468
DB01394,dr-di,D009846
DB01394,dr-di,D009896
DB01394,dr-di,D009901
DB01394,dr-di,D010146
DB01394,dr-di,D010195
DB01394,dr-di,D010198
DB01394,dr-di,D010243
DB01394,dr-di,D010523
DB01394,dr-di,D011115
DB01394,dr-di,D011141
DB01394,dr-di,D011565
DB01394,dr-di,D011782
DB01394,dr-di,D012021
DB01394,dr-di,D012131
DB01394,dr-di,D012206
DB01394,dr-di,D012640
DB01394,dr-di,D012871
DB01394,dr-di,D013616
DB01394,dr-di,D013921
DB01394,dr-di,D014786
DB01394,dr-di,D014839
DB01394,dr-di,D015431
DB01394,dr-di,D015746
DB01394,dr-di,D017114
DB01394,dr-di,D017119
DB01394,dr-di,D018805
DB01394,dr-di,D018908
DB01394,dr-di,D051437
DB01394,dr-di,D056486
DB01394,dr-di,D058186
DB01394,dr-di,D062787
DB00987,dr-di,D000014
DB00987,dr-di,D000138
DB00987,dr-di,D000505
DB00987,dr-di,D000740
DB00987,dr-di,D000857
DB00987,dr-di,D001037
DB00987,dr-di,D001145
DB00987,dr-di,D001259
DB00987,dr-di,D001284
DB00987,dr-di,D001424
DB00987,dr-di,D001523
DB00987,dr-di,D001766
DB00987,dr-di,D001855
DB00987,dr-di,D001919
DB00987,dr-di,D001927
DB00987,dr-di,D001929
DB00987,dr-di,D001930
DB00987,dr-di,D001932
DB00987,dr-di,D001943
DB00987,dr-di,D002051
DB00987,dr-di,D002277
DB00987,dr-di,D002471
DB00987,dr-di,D002493
DB00987,dr-di,D002524
DB00987,dr-di,D002526
DB00987,dr-di,D002543
DB00987,dr-di,D002637
DB00987,dr-di,D002769
DB00987,dr-di,D002779
DB00987,dr-di,D002780
DB00987,dr-di,D003072
DB00987,dr-di,D003092
DB00987,dr-di,D003128
DB00987,dr-di,D003221
DB00987,dr-di,D003231
DB00987,dr-di,D003244
DB00987,dr-di,D003680
DB00987,dr-di,D003711
DB00987,dr-di,D003967
DB00987,dr-di,D004172
DB00987,dr-di,D004244
DB00987,dr-di,D004342
DB00987,dr-di,D004401
DB00987,dr-di,D004487
DB00987,dr-di,D004827
DB00987,dr-di,D004890
DB00987,dr-di,D004893
DB00987,dr-di,D005076
DB00987,dr-di,D005128
DB00987,dr-di,D005334
DB00987,dr-di,D005767
DB00987,dr-di,D006212
DB00987,dr-di,D006261
DB00987,dr-di,D006333
DB00987,dr-di,D006402
DB00987,dr-di,D006417
DB00987,dr-di,D006470
DB00987,dr-di,D006504
DB00987,dr-di,D006505
DB00987,dr-di,D006689
DB00987,dr-di,D006932
DB00987,dr-di,D006965
DB00987,dr-di,D006966
DB00987,dr-di,D006967
DB00987,dr-di,D006987
DB00987,dr-di,D007022
DB00987,dr-di,D007235
DB00987,dr-di,D007239
DB00987,dr-di,D007410
DB00987,dr-di,D007634
DB00987,dr-di,D007674
DB00987,dr-di,D007938
DB00987,dr-di,D007945
DB00987,dr-di,D007964
DB00987,dr-di,D007970
DB00987,dr-di,D008107
DB00987,dr-di,D008171
DB00987,dr-di,D008223
DB00987,dr-di,D008228
DB00987,dr-di,D008581
DB00987,dr-di,D008582
DB00987,dr-di,D009101
DB00987,dr-di,D009190
DB00987,dr-di,D009325
DB00987,dr-di,D009336
DB00987,dr-di,D009362
DB00987,dr-di,D009369
DB00987,dr-di,D009374
DB00987,dr-di,D009395
DB00987,dr-di,D009410
DB00987,dr-di,D009421
DB00987,dr-di,D009422
DB00987,dr-di,D009503
DB00987,dr-di,D009759
DB00987,dr-di,D009896
DB00987,dr-di,D009901
DB00987,dr-di,D010051
DB00987,dr-di,D010146
DB00987,dr-di,D010195
DB00987,dr-di,D010211
DB00987,dr-di,D010243
DB00987,dr-di,D010264
DB00987,dr-di,D010291
DB00987,dr-di,D010292
DB00987,dr-di,D010302
DB00987,dr-di,D010493
DB00987,dr-di,D010523
DB00987,dr-di,D010538
DB00987,dr-di,D010996
DB00987,dr-di,D011014
DB00987,dr-di,D011115
DB00987,dr-di,D011297
DB00987,dr-di,D011507
DB00987,dr-di,D011559
DB00987,dr-di,D011654
DB00987,dr-di,D011782
DB00987,dr-di,D011928
DB00987,dr-di,D012008
DB00987,dr-di,D012206
DB00987,dr-di,D012208
DB00987,dr-di,D012559
DB00987,dr-di,D012640
DB00987,dr-di,D012678
DB00987,dr-di,D012735
DB00987,dr-di,D012769
DB00987,dr-di,D012848
DB00987,dr-di,D012871
DB00987,dr-di,D013118
DB00987,dr-di,D013280
DB00987,dr-di,D013921
DB00987,dr-di,D014202
DB00987,dr-di,D014549
DB00987,dr-di,D014581
DB00987,dr-di,D014657
DB00987,dr-di,D014693
DB00987,dr-di,D014786
DB00987,dr-di,D014839
DB00987,dr-di,D015430
DB00987,dr-di,D015451
DB00987,dr-di,D015464
DB00987,dr-di,D015470
DB00987,dr-di,D015473
DB00987,dr-di,D015746
DB00987,dr-di,D016055
DB00987,dr-di,D016393
DB00987,dr-di,D016403
DB00987,dr-di,D017093
DB00987,dr-di,D018487
DB00987,dr-di,D018805
DB00987,dr-di,D018908
DB00987,dr-di,D019954
DB00987,dr-di,D020258
DB00987,dr-di,D020300
DB00987,dr-di,D020301
DB00987,dr-di,D020795
DB00987,dr-di,D034381
DB00987,dr-di,D052016
DB00987,dr-di,D054038
DB00987,dr-di,D054198
DB00987,dr-di,D054218
DB00987,dr-di,D056486
DB00987,dr-di,D056784
DB00987,dr-di,D058186
DB00987,dr-di,D064420
DB00694,dr-di,D000014
DB00694,dr-di,D000230
DB00694,dr-di,D000740
DB00694,dr-di,D000741
DB00694,dr-di,D001145
DB00694,dr-di,D001201
DB00694,dr-di,D001416
DB00694,dr-di,D001847
DB00694,dr-di,D001855
DB00694,dr-di,D001929
DB00694,dr-di,D001932
DB00694,dr-di,D002051
DB00694,dr-di,D002471
DB00694,dr-di,D002493
DB00694,dr-di,D002526
DB00694,dr-di,D002543
DB00694,dr-di,D002637
DB00694,dr-di,D002779
DB00694,dr-di,D003967
DB00694,dr-di,D004195
DB00694,dr-di,D004342
DB00694,dr-di,D004719
DB00694,dr-di,D004890
DB00694,dr-di,D005334
DB00694,dr-di,D005355
DB00694,dr-di,D005921
DB00694,dr-di,D005923
DB00694,dr-di,D006261
DB00694,dr-di,D006331
DB00694,dr-di,D006333
DB00694,dr-di,D006402
DB00694,dr-di,D006470
DB00694,dr-di,D006504
DB00694,dr-di,D006528
DB00694,dr-di,D006937
DB00694,dr-di,D006949
DB00694,dr-di,D007022
DB00694,dr-di,D007235
DB00694,dr-di,D007239
DB00694,dr-di,D007674
DB00694,dr-di,D007676
DB00694,dr-di,D007938
DB00694,dr-di,D007970
DB00694,dr-di,D008107
DB00694,dr-di,D008133
DB00694,dr-di,D008228
DB00694,dr-di,D009202
DB00694,dr-di,D009205
DB00694,dr-di,D009336
DB00694,dr-di,D009369
DB00694,dr-di,D009404
DB00694,dr-di,D009422
DB00694,dr-di,D009503
DB00694,dr-di,D010292
DB00694,dr-di,D010493
DB00694,dr-di,D010523
DB00694,dr-di,D011014
DB00694,dr-di,D011507
DB00694,dr-di,D012640
DB00694,dr-di,D012770
DB00694,dr-di,D012804
DB00694,dr-di,D013280
DB00694,dr-di,D013616
DB00694,dr-di,D013921
DB00694,dr-di,D013927
DB00694,dr-di,D014202
DB00694,dr-di,D014652
DB00694,dr-di,D015228
DB00694,dr-di,D015431
DB00694,dr-di,D015470
DB00694,dr-di,D015473
DB00694,dr-di,D015674
DB00694,dr-di,D016171
DB00694,dr-di,D017093
DB00694,dr-di,D018487
DB00694,dr-di,D018754
DB00694,dr-di,D028361
DB00694,dr-di,D052016
DB00694,dr-di,D054198
DB00694,dr-di,D054218
DB00694,dr-di,D056486
DB00694,dr-di,D056784
DB00694,dr-di,D064420
DB01151,dr-di,D000230
DB01151,dr-di,D000341
DB01151,dr-di,D000799
DB01151,dr-di,D000855
DB01151,dr-di,D001008
DB01151,dr-di,D001037
DB01151,dr-di,D001145
DB01151,dr-di,D001259
DB01151,dr-di,D001289
DB01151,dr-di,D001480
DB01151,dr-di,D001523
DB01151,dr-di,D001714
DB01151,dr-di,D001763
DB01151,dr-di,D001919
DB01151,dr-di,D001986
DB01151,dr-di,D002037
DB01151,dr-di,D002375
DB01151,dr-di,D003110
DB01151,dr-di,D003221
DB01151,dr-di,D003244
DB01151,dr-di,D003248
DB01151,dr-di,D003645
DB01151,dr-di,D003693
DB01151,dr-di,D003865
DB01151,dr-di,D003866
DB01151,dr-di,D004244
DB01151,dr-di,D004409
DB01151,dr-di,D004802
DB01151,dr-di,D006261
DB01151,dr-di,D006327
DB01151,dr-di,D006331
DB01151,dr-di,D006505
DB01151,dr-di,D006973
DB01151,dr-di,D007022
DB01151,dr-di,D007024
DB01151,dr-di,D007035
DB01151,dr-di,D007172
DB01151,dr-di,D007177
DB01151,dr-di,D007319
DB01151,dr-di,D007970
DB01151,dr-di,D008133
DB01151,dr-di,D009122
DB01151,dr-di,D009205
DB01151,dr-di,D009207
DB01151,dr-di,D009293
DB01151,dr-di,D009325
DB01151,dr-di,D009410
DB01151,dr-di,D009437
DB01151,dr-di,D010146
DB01151,dr-di,D010300
DB01151,dr-di,D010523
DB01151,dr-di,D010554
DB01151,dr-di,D011014
DB01151,dr-di,D011605
DB01151,dr-di,D012640
DB01151,dr-di,D012772
DB01151,dr-di,D012893
DB01151,dr-di,D013342
DB01151,dr-di,D013375
DB01151,dr-di,D013575
DB01151,dr-di,D013610
DB01151,dr-di,D013616
DB01151,dr-di,D013733
DB01151,dr-di,D013981
DB01151,dr-di,D014202
DB01151,dr-di,D014693
DB01151,dr-di,D015877
DB01151,dr-di,D016055
DB01151,dr-di,D016171
DB01151,dr-di,D016584
DB01151,dr-di,D017180
DB01151,dr-di,D018476
DB01151,dr-di,D019956
DB01151,dr-di,D019964
DB01151,dr-di,D019970
DB01151,dr-di,D020018
DB01151,dr-di,D020820
DB01151,dr-di,D053206
DB01151,dr-di,D054537
DB01151,dr-di,D056486
DB01151,dr-di,D064420
DB01234,dr-di,D000014
DB01234,dr-di,D000152
DB01234,dr-di,D000236
DB01234,dr-di,D000419
DB01234,dr-di,D000647
DB01234,dr-di,D000740
DB01234,dr-di,D000741
DB01234,dr-di,D000855
DB01234,dr-di,D001008
DB01234,dr-di,D001037
DB01234,dr-di,D001145
DB01234,dr-di,D001169
DB01234,dr-di,D001172
DB01234,dr-di,D001249
DB01234,dr-di,D001259
DB01234,dr-di,D001284
DB01234,dr-di,D001342
DB01234,dr-di,D001714
DB01234,dr-di,D001766
DB01234,dr-di,D001855
DB01234,dr-di,D001919
DB01234,dr-di,D001927
DB01234,dr-di,D001929
DB01234,dr-di,D001930
DB01234,dr-di,D001932
DB01234,dr-di,D001943
DB01234,dr-di,D002051
DB01234,dr-di,D002312
DB01234,dr-di,D002543
DB01234,dr-di,D002544
DB01234,dr-di,D002658
DB01234,dr-di,D002761
DB01234,dr-di,D003072
DB01234,dr-di,D003110
DB01234,dr-di,D003221
DB01234,dr-di,D003231
DB01234,dr-di,D003248
DB01234,dr-di,D003556
DB01234,dr-di,D003638
DB01234,dr-di,D003693
DB01234,dr-di,D003711
DB01234,dr-di,D003866
DB01234,dr-di,D003967
DB01234,dr-di,D004195
DB01234,dr-di,D004211
DB01234,dr-di,D004244
DB01234,dr-di,D004415
DB01234,dr-di,D004421
DB01234,dr-di,D004487
DB01234,dr-di,D004681
DB01234,dr-di,D004802
DB01234,dr-di,D004827
DB01234,dr-di,D004890
DB01234,dr-di,D005076
DB01234,dr-di,D005119
DB01234,dr-di,D005221
DB01234,dr-di,D005234
DB01234,dr-di,D005317
DB01234,dr-di,D005334
DB01234,dr-di,D005355
DB01234,dr-di,D005767
DB01234,dr-di,D005909
DB01234,dr-di,D005910
DB01234,dr-di,D006029
DB01234,dr-di,D006099
DB01234,dr-di,D006130
DB01234,dr-di,D006212
DB01234,dr-di,D006261
DB01234,dr-di,D006323
DB01234,dr-di,D006331
DB01234,dr-di,D006332
DB01234,dr-di,D006333
DB01234,dr-di,D006402
DB01234,dr-di,D006417
DB01234,dr-di,D006470
DB01234,dr-di,D006471
DB01234,dr-di,D006528
DB01234,dr-di,D006529
DB01234,dr-di,D006606
DB01234,dr-di,D006869
DB01234,dr-di,D006930
DB01234,dr-di,D006932
DB01234,dr-di,D006937
DB01234,dr-di,D006940
DB01234,dr-di,D006943
DB01234,dr-di,D006946
DB01234,dr-di,D006948
DB01234,dr-di,D006965
DB01234,dr-di,D006967
DB01234,dr-di,D006973
DB01234,dr-di,D006984
DB01234,dr-di,D007003
DB01234,dr-di,D007008
DB01234,dr-di,D007022
DB01234,dr-di,D007177
DB01234,dr-di,D007235
DB01234,dr-di,D007239
DB01234,dr-di,D007249
DB01234,dr-di,D007319
DB01234,dr-di,D007333
DB01234,dr-di,D007565
DB01234,dr-di,D007634
DB01234,dr-di,D007674
DB01234,dr-di,D007859
DB01234,dr-di,D007970
DB01234,dr-di,D008106
DB01234,dr-di,D008107
DB01234,dr-di,D008113
DB01234,dr-di,D008171
DB01234,dr-di,D008175
DB01234,dr-di,D008223
DB01234,dr-di,D008569
DB01234,dr-di,D008581
DB01234,dr-di,D009101
DB01234,dr-di,D009120
DB01234,dr-di,D009133
DB01234,dr-di,D009135
DB01234,dr-di,D009157
DB01234,dr-di,D009190
DB01234,dr-di,D009202
DB01234,dr-di,D009203
DB01234,dr-di,D009207
DB01234,dr-di,D009220
DB01234,dr-di,D009325
DB01234,dr-di,D009336
DB01234,dr-di,D009374
DB01234,dr-di,D009393
DB01234,dr-di,D009410
DB01234,dr-di,D009422
DB01234,dr-di,D009437
DB01234,dr-di,D009461
DB01234,dr-di,D009503
DB01234,dr-di,D009771
DB01234,dr-di,D009798
DB01234,dr-di,D009846
DB01234,dr-di,D010024
DB01234,dr-di,D010146
DB01234,dr-di,D010149
DB01234,dr-di,D010211
DB01234,dr-di,D010259
DB01234,dr-di,D010292
DB01234,dr-di,D010490
DB01234,dr-di,D010523
DB01234,dr-di,D010538
DB01234,dr-di,D010689
DB01234,dr-di,D010996
DB01234,dr-di,D011014
DB01234,dr-di,D011141
DB01234,dr-di,D011297
DB01234,dr-di,D011471
DB01234,dr-di,D011507
DB01234,dr-di,D011537
DB01234,dr-di,D011559
DB01234,dr-di,D011605
DB01234,dr-di,D011654
DB01234,dr-di,D011655
DB01234,dr-di,D011658
DB01234,dr-di,D011782
DB01234,dr-di,D012008
DB01234,dr-di,D012120
DB01234,dr-di,D012128
DB01234,dr-di,D012640
DB01234,dr-di,D012770
DB01234,dr-di,D012772
DB01234,dr-di,D012871
DB01234,dr-di,D012893
DB01234,dr-di,D013035
DB01234,dr-di,D013118
DB01234,dr-di,D013203
DB01234,dr-di,D013272
DB01234,dr-di,D013276
DB01234,dr-di,D013280
DB01234,dr-di,D013345
DB01234,dr-di,D013375
DB01234,dr-di,D013610
DB01234,dr-di,D013736
DB01234,dr-di,D013921
DB01234,dr-di,D013923
DB01234,dr-di,D013927
DB01234,dr-di,D014012
DB01234,dr-di,D014549
DB01234,dr-di,D014581
DB01234,dr-di,D014652
DB01234,dr-di,D014717
DB01234,dr-di,D014839
DB01234,dr-di,D015228
DB01234,dr-di,D015427
DB01234,dr-di,D015430
DB01234,dr-di,D015431
DB01234,dr-di,D015464
DB01234,dr-di,D015470
DB01234,dr-di,D015473
DB01234,dr-di,D015746
DB01234,dr-di,D016055
DB01234,dr-di,D016403
DB01234,dr-di,D016491
DB01234,dr-di,D016584
DB01234,dr-di,D016889
DB01234,dr-di,D017202
DB01234,dr-di,D018149
DB01234,dr-di,D018500
DB01234,dr-di,D018805
DB01234,dr-di,D018908
DB01234,dr-di,D019465
DB01234,dr-di,D019586
DB01234,dr-di,D019964
DB01234,dr-di,D020246
DB01234,dr-di,D020250
DB01234,dr-di,D020301
DB01234,dr-di,D020521
DB01234,dr-di,D034381
DB01234,dr-di,D049188
DB01234,dr-di,D050171
DB01234,dr-di,D051437
DB01234,dr-di,D054038
DB01234,dr-di,D054198
DB01234,dr-di,D054218
DB01234,dr-di,D054556
DB01234,dr-di,D055154
DB01234,dr-di,D055370
DB01234,dr-di,D056486
DB01234,dr-di,D058186
DB01234,dr-di,D062787
DB01234,dr-di,D064420
DB00514,dr-di,D001249
DB00514,dr-di,D001259
DB00514,dr-di,D001289
DB00514,dr-di,D001523
DB00514,dr-di,D001714
DB00514,dr-di,D002375
DB00514,dr-di,D002653
DB00514,dr-di,D002779
DB00514,dr-di,D003072
DB00514,dr-di,D003128
DB00514,dr-di,D003221
DB00514,dr-di,D003371
DB00514,dr-di,D003693
DB00514,dr-di,D003929
DB00514,dr-di,D003967
DB00514,dr-di,D004244
DB00514,dr-di,D004409
DB00514,dr-di,D004421
DB00514,dr-di,D006212
DB00514,dr-di,D006261
DB00514,dr-di,D006930
DB00514,dr-di,D006970
DB00514,dr-di,D007319
DB00514,dr-di,D009103
DB00514,dr-di,D009140
DB00514,dr-di,D009207
DB00514,dr-di,D009422
DB00514,dr-di,D010146
DB00514,dr-di,D010149
DB00514,dr-di,D010259
DB00514,dr-di,D011041
DB00514,dr-di,D011605
DB00514,dr-di,D012128
DB00514,dr-di,D012148
DB00514,dr-di,D012640
DB00514,dr-di,D012893
DB00514,dr-di,D013064
DB00514,dr-di,D013375
DB00514,dr-di,D014202
DB00514,dr-di,D014786
DB00514,dr-di,D014839
DB00514,dr-di,D015427
DB00514,dr-di,D019954
DB00514,dr-di,D019964
DB00514,dr-di,D019966
DB00514,dr-di,D019969
DB00514,dr-di,D020230
DB00514,dr-di,D020250
DB00514,dr-di,D050197
DB00514,dr-di,D053609
DB00514,dr-di,D056486
DB00514,dr-di,D064420
DB00829,dr-di,D000647
DB00829,dr-di,D000787
DB00829,dr-di,D000855
DB00829,dr-di,D000860
DB00829,dr-di,D001008
DB00829,dr-di,D001049
DB00829,dr-di,D001145
DB00829,dr-di,D001259
DB00829,dr-di,D001264
DB00829,dr-di,D001480
DB00829,dr-di,D001523
DB00829,dr-di,D001714
DB00829,dr-di,D001749
DB00829,dr-di,D001919
DB00829,dr-di,D001927
DB00829,dr-di,D001929
DB00829,dr-di,D001930
DB00829,dr-di,D002295
DB00829,dr-di,D002375
DB00829,dr-di,D002389
DB00829,dr-di,D002526
DB00829,dr-di,D002543
DB00829,dr-di,D002637
DB00829,dr-di,D002819
DB00829,dr-di,D002972
DB00829,dr-di,D003072
DB00829,dr-di,D003128
DB00829,dr-di,D003221
DB00829,dr-di,D003680
DB00829,dr-di,D003693
DB00829,dr-di,D003866
DB00829,dr-di,D004172
DB00829,dr-di,D004213
DB00829,dr-di,D004244
DB00829,dr-di,D004342
DB00829,dr-di,D004401
DB00829,dr-di,D004409
DB00829,dr-di,D004421
DB00829,dr-di,D004487
DB00829,dr-di,D004802
DB00829,dr-di,D004827
DB00829,dr-di,D004829
DB00829,dr-di,D004830
DB00829,dr-di,D004831
DB00829,dr-di,D004832
DB00829,dr-di,D005756
DB00829,dr-di,D005909
DB00829,dr-di,D006212
DB00829,dr-di,D006261
DB00829,dr-di,D006323
DB00829,dr-di,D006331
DB00829,dr-di,D006417
DB00829,dr-di,D006529
DB00829,dr-di,D006930
DB00829,dr-di,D006948
DB00829,dr-di,D006970
DB00829,dr-di,D006973
DB00829,dr-di,D007008
DB00829,dr-di,D007022
DB00829,dr-di,D007035
DB00829,dr-di,D007174
DB00829,dr-di,D007235
DB00829,dr-di,D007249
DB00829,dr-di,D007319
DB00829,dr-di,D007859
DB00829,dr-di,D008113
DB00829,dr-di,D008114
DB00829,dr-di,D008569
DB00829,dr-di,D009069
DB00829,dr-di,D009120
DB00829,dr-di,D009122
DB00829,dr-di,D009123
DB00829,dr-di,D009127
DB00829,dr-di,D009135
DB00829,dr-di,D009202
DB00829,dr-di,D009207
DB00829,dr-di,D009325
DB00829,dr-di,D009357
DB00829,dr-di,D009395
DB00829,dr-di,D009410
DB00829,dr-di,D009422
DB00829,dr-di,D009459
DB00829,dr-di,D009886
DB00829,dr-di,D010146
DB00829,dr-di,D010149
DB00829,dr-di,D010259
DB00829,dr-di,D010291
DB00829,dr-di,D010300
DB00829,dr-di,D010302
DB00829,dr-di,D010523
DB00829,dr-di,D010689
DB00829,dr-di,D011041
DB00829,dr-di,D011183
DB00829,dr-di,D011297
DB00829,dr-di,D011537
DB00829,dr-di,D011595
DB00829,dr-di,D011596
DB00829,dr-di,D011605
DB00829,dr-di,D011618
DB00829,dr-di,D011655
DB00829,dr-di,D012010
DB00829,dr-di,D012120
DB00829,dr-di,D012131
DB00829,dr-di,D012559
DB00829,dr-di,D012563
DB00829,dr-di,D012640
DB00829,dr-di,D012735
DB00829,dr-di,D013009
DB00829,dr-di,D013035
DB00829,dr-di,D013064
DB00829,dr-di,D013118
DB00829,dr-di,D013226
DB00829,dr-di,D013313
DB00829,dr-di,D013375
DB00829,dr-di,D013575
DB00829,dr-di,D013610
DB00829,dr-di,D013616
